Confirmed,State,County Name,Special Id,Production,Control Area Released,Search filter,Table Sort Filter,Control Zone Release,"County, State",Incident Site Name,ip_control_zone_ps,Production Type Name,Species Name,Birds Affected,Flock Herd Inventory
10/24/2023 12:00:00 AM,Minnesota,Blue Earth,Blue Earth 04,Commercial Turkey Meat Bird,17-Nov-23,True,Confirmation Date,11/17/2023 12:00:00 AM,"Blue Earth, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"11,900",11900
10/25/2023 12:00:00 AM,Minnesota,Meeker,Meeker 11,Commercial Turkey Meat Bird,18-Nov-23,True,Confirmation Date,11/18/2023 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"33,000",33000
11/7/2023 12:00:00 AM,Minnesota,Stearns,Stearns 14,Commercial Turkey Meat Bird,24-Nov-23,True,Confirmation Date,11/24/2023 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"70,900",70900
11/9/2023 12:00:00 AM,Minnesota,Redwood,Redwood 04,Commercial Turkey Meat Bird,30-Nov-23,True,Confirmation Date,11/30/2023 12:00:00 AM,"Redwood, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"18,500",18500
11/9/2023 12:00:00 AM,Minnesota,Steele,Steele 01,Commercial Turkey Meat Bird,06-Dec-23,True,Confirmation Date,12/6/2023 12:00:00 AM,"Steele, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"46,900",46900
11/14/2023 12:00:00 AM,Minnesota,Kandiyohi,Kandiyohi 11,Commercial Turkey Meat Bird,07-Dec-23,True,Confirmation Date,12/7/2023 12:00:00 AM,"Kandiyohi, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"35,600",35600
11/22/2023 12:00:00 AM,Minnesota,Stearns,Stearns 16,Commercial Turkey Meat Bird,07-Dec-23,True,Confirmation Date,12/7/2023 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"34,200",34200
11/22/2023 12:00:00 AM,Minnesota,Otter Tail,Otter Tail 08,Commercial Turkey Meat Bird,13-Dec-23,True,Confirmation Date,12/13/2023 12:00:00 AM,"Otter Tail, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"28,000",28000
11/21/2023 12:00:00 AM,Minnesota,Big Stone,Big Stone 02,Commercial Turkey Meat Bird,15-Dec-23,True,Confirmation Date,12/15/2023 12:00:00 AM,"Big Stone, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"78,500",78500
11/29/2023 12:00:00 AM,Minnesota,Otter Tail,Otter Tail 10,Commercial Turkey Meat Bird,18-Dec-23,True,Confirmation Date,12/18/2023 12:00:00 AM,"Otter Tail, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"18,800",18800
11/29/2023 12:00:00 AM,Minnesota,Douglas,Douglas 01,Commercial Turkey Meat Bird,20-Dec-23,True,Confirmation Date,12/20/2023 12:00:00 AM,"Douglas, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"13,500",13500
12/5/2023 12:00:00 AM,Minnesota,Otter Tail,Otter Tail 11,Commercial Turkey Meat Bird,23-Dec-23,True,Confirmation Date,12/23/2023 12:00:00 AM,"Otter Tail, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"26,300",26300
12/6/2023 12:00:00 AM,Minnesota,Todd,Todd 09,Commercial Turkey Meat Bird,23-Dec-23,True,Confirmation Date,12/23/2023 12:00:00 AM,"Todd, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"64,000",64000
12/27/2023 12:00:00 AM,Minnesota,Todd,Todd 10,Commercial Turkey Meat Bird,19-Jan-24,True,Confirmation Date,1/19/2024 12:00:00 AM,"Todd, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"78,800",78800
4/11/2024 12:00:00 AM,Minnesota,Meeker,Meeker 13,Commercial Turkey Meat Bird,05-May-24,True,Confirmation Date,5/5/2024 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"68,500",68500
5/21/2024 12:00:00 AM,Minnesota,Morrison,Morrison 14,Commercial Turkey Meat Bird,07-Jun-24,True,Confirmation Date,6/7/2024 12:00:00 AM,"Morrison, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"51,900",51900
5/29/2024 12:00:00 AM,Minnesota,Stearns,Stearns 20,Commercial Turkey Meat Bird,18-Jun-24,True,Confirmation Date,6/18/2024 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"32,400",32400
5/31/2024 12:00:00 AM,Minnesota,Stearns,Stearns 21,Commercial Turkey Meat Bird,20-Jun-24,True,Confirmation Date,6/20/2024 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"43,000",43000
6/12/2024 12:00:00 AM,Minnesota,Lyon,Lyon 02,Commercial Turkey Meat Bird,01-Jul-24,True,Confirmation Date,7/1/2024 12:00:00 AM,"Lyon, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"89,500",89500
6/18/2024 12:00:00 AM,Minnesota,Pipestone,Pipestone 01,Commercial Turkey Meat Bird,11-Jul-24,True,Confirmation Date,7/11/2024 12:00:00 AM,"Pipestone, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"70,800",70800
6/18/2024 12:00:00 AM,Minnesota,Swift,Swift 08,Commercial Turkey Meat Bird,14-Jul-24,True,Confirmation Date,7/14/2024 12:00:00 AM,"Swift, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"113,600",113600
11/25/2024 12:00:00 AM,Minnesota,Meeker,Meeker 16,Commercial Turkey Meat Bird,18-Dec-24,True,Confirmation Date,12/18/2024 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"30,500",30500
11/27/2024 12:00:00 AM,Minnesota,Meeker,Meeker 17,Commercial Turkey Meat Bird,19-Dec-24,True,Confirmation Date,12/19/2024 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"24,700",24700
11/29/2024 12:00:00 AM,Minnesota,Meeker,Meeker 18,Commercial Turkey Meat Bird,26-Dec-24,True,Confirmation Date,12/26/2024 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"223,800",223800
12/19/2024 12:00:00 AM,Minnesota,Stearns,Stearns 24,Commercial Turkey Meat Bird,02-Jan-25,True,Confirmation Date,1/2/2025 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"12,600",12600
12/20/2024 12:00:00 AM,Minnesota,Chippewa,Chippewa 01,Commercial Turkey Meat Bird,10-Jan-25,True,Confirmation Date,1/10/2025 12:00:00 AM,"Chippewa, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"54,800",54800
9/23/2025 12:00:00 AM,Minnesota,Stearns,Stearns 26,Commercial Turkey Meat Bird,10-Oct-25,True,Confirmation Date,10/10/2025 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"14,100",14100
9/26/2025 12:00:00 AM,Minnesota,Le Sueur,Le Sueur 05,Commercial Turkey Meat Bird,17-Oct-25,True,Confirmation Date,10/17/2025 12:00:00 AM,"Le Sueur, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"33,200",33200
10/9/2025 12:00:00 AM,Minnesota,Kandiyohi,Kandiyohi 18,Commercial Turkey Meat Bird,30-Oct-25,True,Confirmation Date,10/30/2025 12:00:00 AM,"Kandiyohi, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"37,500",37500
10/9/2025 12:00:00 AM,Minnesota,Kandiyohi,Kandiyohi 17,Commercial Turkey Meat Bird,31-Oct-25,True,Confirmation Date,10/31/2025 12:00:00 AM,"Kandiyohi, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"40,400",40400
10/16/2025 12:00:00 AM,Minnesota,Otter Tail,Otter Tail 14,Commercial Turkey Meat Bird,01-Nov-25,True,Confirmation Date,11/1/2025 12:00:00 AM,"Otter Tail, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"29,700",29700
